"old_lexeme_id","canonical_lexeme_id"
"de.noun.gold","de.lex.gold"
"de.noun.golf","de.lex.golf"
"de.noun.gorilla","de.lex.gorilla"
"de.noun.gott","de.lex.gott"
"de.noun.grab","de.lex.grab"
"de.noun.grammatik","de.lex.grammatik"
"de.noun.gras","de.lex.gras"
"de.noun.grenze.border","de.lex.grenze.border"
"de.noun.grenze.boundary","de.lex.grenze.boundary"
"de.noun.grenze.limit","de.lex.grenze.limit"
"de.noun.grenze.the-limit","de.lex.grenze.limit"
"de.noun.grippe","de.lex.grippe"
"de.noun.grossmutter","de.lex.grossmutter"
"de.noun.grossvater","de.lex.grossvater"
"de.noun.grueezi","de.lex.grueezi"
"de.noun.grund","de.lex.grund"
"de.noun.grundschule","de.lex.grundschule"
"de.noun.gruppe","de.lex.gruppe"
"de.noun.guertel","de.lex.guertel"
"de.noun.guertel.belt","de.lex.guertel"
"de.noun.guertel.belt-girdle","de.lex.guertel"
"de.noun.gummi","de.lex.gummi"
"de.noun.gurke","de.lex.gurke"
"de.noun.gutschein","de.lex.gutschein"
"de.noun.gymnasium","de.lex.gymnasium"
"de.noun.gymnasium.grammar-school-high-school","de.lex.gymnasium"
"de.noun.gymnasium.high-school","de.lex.gymnasium"
"de.noun.gymnasium.high-school-grammar-school","de.lex.gymnasium"
"de.noun.haar","de.lex.haar"
"de.noun.haehnchen","de.lex.haehnchen"
"de.noun.haelfte","de.lex.haelfte"
"de.noun.hafen.harbor","de.lex.hafen.harbor"
"de.noun.hafen.harbour","de.lex.hafen.harbour"
"de.noun.hagel","de.lex.hagel"
"de.noun.hai","de.lex.hai"
"de.noun.haken","de.lex.haken"
"de.noun.halle","de.lex.halle"
"de.noun.hallo","de.lex.hallo"
"de.noun.hals","de.lex.hals"
"de.noun.halskette","de.lex.halskette"
"de.noun.hamburg","de.lex.hamburg"
"de.noun.hammer","de.lex.hammer"
"de.noun.hand","de.lex.hand"
"de.noun.handgelenk","de.lex.handgelenk"
"de.noun.handgepaeck","de.lex.handgepaeck"
"de.noun.handschuh","de.lex.handschuh"
"de.noun.handschuhe","de.lex.handschuhe"
"de.noun.handtuch","de.lex.handtuch"
"de.noun.handy","de.lex.handy"
"de.noun.hase","de.lex.hase"
"de.noun.hashtag","de.lex.hashtag"
"de.noun.hass.hate","de.lex.hass.hate"
"de.noun.hass.hatred","de.lex.hass.hatred"
"de.noun.haupt","de.lex.haupt"
"de.noun.hauptschule","de.lex.hauptschule"
"de.noun.haus","de.lex.haus"
"de.noun.hausaufgabe","de.lex.hausaufgabe"
"de.noun.haut","de.lex.haut"
"de.noun.heiligabend","de.lex.heiligabend"
"de.noun.heimat","de.lex.heimat"
"de.noun.held","de.lex.held"
"de.noun.hemd","de.lex.hemd"
"de.noun.hemd.shirt","de.lex.hemd"
"de.noun.hemd.the-shirt","de.lex.hemd"
"de.noun.herbst","de.lex.herbst"
"de.noun.herd","de.lex.herd"
"de.noun.herz","de.lex.herz"
"de.noun.herz.heart","de.lex.herz"
"de.noun.herz.the-heart","de.lex.herz"
"de.noun.herzfrequenz","de.lex.herzfrequenz"
"de.noun.hilfe","de.lex.hilfe"
"de.noun.hilfe.help","de.lex.hilfe"
"de.noun.hilfe.the-help","de.lex.hilfe"
"de.noun.himmel","de.lex.himmel"
"de.noun.himmel.sky","de.lex.himmel"
"de.noun.himmel.sky-heaven","de.lex.himmel"
"de.noun.himmel.the-sky-heaven","de.lex.himmel"
"de.noun.hirsch","de.lex.hirsch"
"de.noun.hitze","de.lex.hitze"
"de.noun.hobby","de.lex.hobby"
"de.noun.hochzeit","de.lex.hochzeit"
"de.noun.hoehle","de.lex.hoehle"
"de.noun.hoelle","de.lex.hoelle"
"de.noun.hoffnung","de.lex.hoffnung"
"de.noun.hoffnung.hope","de.lex.hoffnung"
"de.noun.hoffnung.hope-noun","de.lex.hoffnung"
"de.noun.holz","de.lex.holz"
"de.noun.honig","de.lex.honig"
"de.noun.honig.honey","de.lex.honig"
"de.noun.honig.the-honey","de.lex.honig"
"de.noun.horn","de.lex.horn"
"de.noun.hornisse","de.lex.hornisse"
"de.noun.hose.pants","de.lex.hose.pants"
"de.noun.hose.trousers","de.lex.hose.trousers"
"de.noun.hotel","de.lex.hotel"
"de.noun.huefte","de.lex.huefte"
"de.noun.huegel","de.lex.huegel"
"de.noun.huhn","de.lex.huhn"
"de.noun.huhn.chicken-hen","de.lex.huhn"
"de.noun.huhn.chicken-hen-2","de.lex.huhn"
"de.noun.hund","de.lex.hund"
"de.noun.hunger","de.lex.hunger"
"de.noun.hunger.hunger","de.lex.hunger"
"de.noun.hunger.the-hunger","de.lex.hunger"
"de.noun.hut","de.lex.hut"
"de.noun.hypothese","de.lex.hypothese"
"de.noun.idee","de.lex.idee"
"de.noun.immunsystem","de.lex.immunsystem"
"de.noun.impfstoff","de.lex.impfstoff"
"de.noun.import","de.lex.import"
"de.noun.industrie","de.lex.industrie"
"de.noun.inflation","de.lex.inflation"
"de.noun.influencer","de.lex.influencer"
"de.noun.information","de.lex.information"
"de.noun.information.information","de.lex.information"
"de.noun.information.the-information","de.lex.information"
"de.noun.ingenieur","de.lex.ingenieur"
"de.noun.innovation","de.lex.innovation"
"de.noun.insel","de.lex.insel"
"de.noun.insolvenz","de.lex.insolvenz"
"de.noun.integration","de.lex.integration"
"de.noun.interesse","de.lex.interesse"
"de.noun.internet","de.lex.internet"
"de.noun.investition","de.lex.investition"
"de.noun.jacke","de.lex.jacke"
"de.noun.jacke.jacket","de.lex.jacke"
"de.noun.jacke.the-jacket","de.lex.jacke"
"de.noun.jahr","de.lex.jahr"
"de.noun.jahrestag","de.lex.jahrestag"
"de.noun.jahrhundert","de.lex.jahrhundert"
"de.noun.jahrzehnt","de.lex.jahrzehnt"
"de.noun.januar","de.lex.januar"
"de.noun.jeans","de.lex.jeans"
"de.noun.jedenfalls","de.lex.jedenfalls"
"de.noun.jetlag","de.lex.jetlag"
"de.noun.job","de.lex.job"
"de.noun.journalist","de.lex.journalist"
"de.noun.juli","de.lex.juli"
"de.noun.junge","de.lex.junge"
"de.noun.juni","de.lex.juni"
"de.noun.kabel","de.lex.kabel"
"de.noun.kaemmerchen","de.lex.kaemmerchen"
"de.noun.kaenguru","de.lex.kaenguru"
"de.noun.kaese","de.lex.kaese"
"de.noun.kaffee","de.lex.kaffee"
"de.noun.kaffeemaschine","de.lex.kaffeemaschine"
"de.noun.kalb","de.lex.kalb"
"de.noun.kalender","de.lex.kalender"
"de.noun.kamel","de.lex.kamel"
"de.noun.kamera","de.lex.kamera"
"de.noun.kamin","de.lex.kamin"
"de.noun.kamm","de.lex.kamm"
"de.noun.kammer","de.lex.kammer"
"de.noun.kanal.canal","de.lex.kanal.canal"
"de.noun.kanal.channel","de.lex.kanal.channel"
"de.noun.kaninchen","de.lex.kaninchen"
"de.noun.kapazitaet","de.lex.kapazitaet"
"de.noun.kapitel","de.lex.kapitel"
"de.noun.karotte","de.lex.karotte"
"de.noun.karriere","de.lex.karriere"
"de.noun.karte","de.lex.karte"
"de.noun.karte.card","de.lex.karte"
"de.noun.karte.card-map","de.lex.karte"
"de.noun.karte.map","de.lex.karte"
"de.noun.kartoffel","de.lex.kartoffel"
"de.noun.kasse","de.lex.kasse"
"de.noun.katze","de.lex.katze"
"de.noun.kaution","de.lex.kaution"
"de.noun.keks","de.lex.keks"
"de.noun.keller","de.lex.keller"
"de.noun.keller.cellar","de.lex.keller"
"de.noun.keller.cellar-basement","de.lex.keller"
"de.noun.kellner","de.lex.kellner"
"de.noun.kellnerin","de.lex.kellnerin"
"de.noun.kette","de.lex.kette"
"de.noun.kind","de.lex.kind"
"de.noun.kinn","de.lex.kinn"
"de.noun.kino","de.lex.kino"
"de.noun.kirche","de.lex.kirche"
"de.noun.kirsche","de.lex.kirsche"
"de.noun.kissen","de.lex.kissen"
"de.noun.klarheit","de.lex.klarheit"
"de.noun.klasse","de.lex.klasse"
"de.noun.klassenzimmer","de.lex.klassenzimmer"
"de.noun.klavier","de.lex.klavier"
"de.noun.kleid","de.lex.kleid"
"de.noun.kleiderschrank","de.lex.kleiderschrank"
"de.noun.kleidung","de.lex.kleidung"
"de.noun.klimawandel","de.lex.klimawandel"
"de.noun.klingel","de.lex.klingel"
"de.noun.klinik","de.lex.klinik"
"de.noun.klippe","de.lex.klippe"
"de.noun.knabe","de.lex.knabe"
"de.noun.knecht","de.lex.knecht"
"de.noun.knie","de.lex.knie"
"de.noun.knoblauch","de.lex.knoblauch"
"de.noun.knochen","de.lex.knochen"
"de.noun.knoechel","de.lex.knoechel"
"de.noun.knopf","de.lex.knopf"
"de.noun.knoten","de.lex.knoten"
"de.noun.koch","de.lex.koch"
"de.noun.kochen","de.lex.kochen.cooking"
"de.noun.kochen.cooking","de.lex.kochen.cooking"
"de.noun.koeln","de.lex.koeln"
"de.noun.koenig","de.lex.koenig"
"de.noun.koenigin","de.lex.koenigin"
"de.noun.koffer","de.lex.koffer"
"de.noun.kohl","de.lex.kohl"
"de.noun.kohle","de.lex.kohle"
"de.noun.kollege","de.lex.kollege"
"de.noun.kollegin","de.lex.kollegin"
"de.noun.komm","de.lex.komm"
"de.noun.kommentar","de.lex.kommentar"
"de.noun.kommt","de.lex.kommt"
"de.noun.konflikt","de.lex.konflikt"
"de.noun.konto","de.lex.konto"
"de.noun.konzert","de.lex.konzert"
"de.noun.kopf","de.lex.kopf"
"de.noun.kopf.head","de.lex.kopf"
"de.noun.kopf.the-head","de.lex.kopf"
"de.noun.kopfschmerzen","de.lex.kopfschmerzen"
"de.noun.korb","de.lex.korb"
"de.noun.korn","de.lex.korn"
"de.noun.korruption","de.lex.korruption"
"de.noun.kosten","de.lex.kosten"
"de.noun.kraehe","de.lex.kraehe"
"de.noun.kraft","de.lex.kraft"
"de.noun.kraft.power","de.lex.kraft"
"de.noun.kraft.strength-power","de.lex.kraft"
"de.noun.krankenhaus","de.lex.krankenhaus"
"de.noun.krankenpfleger","de.lex.krankenpfleger"
"de.noun.krankenschwester","de.lex.krankenschwester"
"de.noun.krankenversicherung","de.lex.krankenversicherung"
"de.noun.krankenwagen","de.lex.krankenwagen"
"de.noun.krankheit","de.lex.krankheit"
"de.noun.krawatte","de.lex.krawatte"
"de.noun.krebs","de.lex.krebs"
"de.noun.kreditkarte","de.lex.kreditkarte"
"de.noun.kreis","de.lex.kreis"
"de.noun.kreisverkehr","de.lex.kreisverkehr"
"de.noun.kreuzung","de.lex.kreuzung"
"de.noun.krieg","de.lex.krieg"
"de.noun.krise","de.lex.krise"
"de.noun.krokodil","de.lex.krokodil"
"de.noun.kuchen","de.lex.kuchen"
"de.noun.kueche","de.lex.kueche"
"de.noun.kuechenchef","de.lex.kuechenchef"
"de.noun.kuehlschrank","de.lex.kuehlschrank"
"de.noun.kuenstler","de.lex.kuenstler"
"de.noun.kueste","de.lex.kueste"
"de.noun.kuh","de.lex.kuh"
"de.noun.kultur","de.lex.kultur"
"de.noun.kummer","de.lex.kummer"
"de.noun.kundenkarte","de.lex.kundenkarte"
"de.noun.kunst","de.lex.kunst"
"de.noun.kunstgalerie","de.lex.kunstgalerie"
"de.noun.kupfer","de.lex.kupfer"
"de.noun.labor","de.lex.labor"
"de.noun.ladegeraet","de.lex.ladegeraet"
"de.noun.laden","de.lex.laden"
"de.noun.lamm","de.lex.lamm"
"de.noun.lampe","de.lex.lampe"
"de.noun.land","de.lex.land"
"de.noun.langeweile","de.lex.langeweile"
"de.noun.laptop","de.lex.laptop"
"de.noun.last-minute-buchung","de.lex.last-minute-buchung"
"de.noun.laub","de.lex.laub"
"de.noun.laufen","de.lex.laufen.running"
"de.noun.laufen.running","de.lex.laufen.running"
"de.noun.laus","de.lex.laus"
"de.noun.leben","de.lex.leben.life"
"de.noun.leben.life","de.lex.leben.life"
"de.noun.leben.the-life","de.lex.leben.life"
"de.noun.lebenslauf","de.lex.lebenslauf"
"de.noun.lebensqualitaet","de.lex.lebensqualitaet"
"de.noun.leber","de.lex.leber"
"de.noun.leder","de.lex.leder"
"de.noun.lehrer","de.lex.lehrer"
"de.noun.lehrer.teacher","de.lex.lehrer"
"de.noun.lehrer.teacher-m","de.lex.lehrer"
"de.noun.lehrerin","de.lex.lehrerin"
"de.noun.lehrerin.teacher-f","de.lex.lehrerin"
"de.noun.lehrerin.the-female-teacher","de.lex.lehrerin"
"de.noun.lehrplan","de.lex.lehrplan"
"de.noun.leidenschaft","de.lex.leidenschaft"
"de.noun.leider","de.lex.leider"
"de.noun.leinen","de.lex.leinen"
"de.noun.leinen.linen","de.lex.leinen"
"de.noun.leinen.the-linen","de.lex.leinen"
"de.noun.leistung","de.lex.leistung"
"de.noun.leiter","de.lex.leiter"
"de.noun.lesen","de.lex.lesen.reading"
"de.noun.letztendlich","de.lex.letztendlich"
"de.noun.leuchtturm","de.lex.leuchtturm"
"de.noun.leute","de.lex.leute"
"de.noun.licht","de.lex.licht"
"de.noun.lichtschalter","de.lex.lichtschalter"
"de.noun.liebe","de.lex.liebe"
"de.noun.liechtenstein","de.lex.liechtenstein"
"de.noun.lieferung","de.lex.lieferung"
"de.noun.limonade","de.lex.limonade"
"de.noun.lineal","de.lex.lineal"
"de.noun.linie","de.lex.linie"
"de.noun.lippe","de.lex.lippe"
"de.noun.lizenz","de.lex.lizenz"
"de.noun.loeffel","de.lex.loeffel"
"de.noun.loesung","de.lex.loesung"
"de.noun.loewe","de.lex.loewe"
"de.noun.lohn","de.lex.lohn"
"de.noun.lokal","de.lex.lokal"
"de.noun.luege","de.lex.luege"
"de.noun.luft","de.lex.luft"
"de.noun.luft.air","de.lex.luft"
"de.noun.luft.the-air","de.lex.luft"
"de.noun.lunge","de.lex.lunge"
"de.noun.macht","de.lex.macht"
"de.noun.maedchen","de.lex.maedchen"
"de.noun.maedchen.girl","de.lex.maedchen"
"de.noun.maedchen.the-girl","de.lex.maedchen"
"de.noun.maerz","de.lex.maerz"
"de.noun.magen","de.lex.magen"
"de.noun.mahlzeit","de.lex.mahlzeit"
"de.noun.mai","de.lex.mai"
"de.noun.mais","de.lex.mais"
"de.noun.malen","de.lex.malen.painting"
"de.noun.malen.painting","de.lex.malen.painting"
"de.noun.maler","de.lex.maler"
"de.noun.manager","de.lex.manager"
"de.noun.mann","de.lex.mann"
"de.noun.mannschaft","de.lex.mannschaft"
"de.noun.mantel","de.lex.mantel"
"de.noun.marke","de.lex.marke"
"de.noun.markt","de.lex.markt"
"de.noun.marmelade","de.lex.marmelade"
"de.noun.massband","de.lex.massband"
"de.noun.mathematik","de.lex.mathematik"
"de.noun.mauer.outdoor","de.lex.mauer.outdoor"
"de.noun.mauer.wall","de.lex.mauer.wall"
"de.noun.mauer.wall-freestanding-outdoor","de.lex.mauer.outdoor"
"de.noun.mauer.wall-outer","de.lex.mauer.wall"
"de.noun.maus","de.lex.maus"
"de.noun.mechaniker","de.lex.mechaniker"
"de.noun.medaille","de.lex.medaille"
"de.noun.medikament","de.lex.medikament"
"de.noun.medizin","de.lex.medizin"
"de.noun.meer","de.lex.meer"
"de.noun.meer.sea","de.lex.meer"
"de.noun.meer.sea-ocean","de.lex.meer"
"de.noun.meerschweinchen","de.lex.meerschweinchen"
"de.noun.meeting","de.lex.meeting"
"de.noun.mehl","de.lex.mehl"
"de.noun.mehrwertsteuer","de.lex.mehrwertsteuer"
"de.noun.meinung","de.lex.meinung"
"de.noun.meisterschaft","de.lex.meisterschaft"
"de.noun.menge","de.lex.menge"
"de.noun.mensa","de.lex.mensa"
"de.noun.mensch","de.lex.mensch"
"de.noun.menschenrechte","de.lex.menschenrechte"
"de.noun.messe","de.lex.messe"
"de.noun.messer","de.lex.messer"
"de.noun.metall","de.lex.metall"
"de.noun.methode","de.lex.methode"
"de.noun.metzger","de.lex.metzger"
"de.noun.metzgerei","de.lex.metzgerei"
"de.noun.mikroskop","de.lex.mikroskop"
"de.noun.mikrowelle","de.lex.mikrowelle"
"de.noun.milch","de.lex.milch"
"de.noun.minute","de.lex.minute"
"de.noun.misserfolg","de.lex.misserfolg"
"de.noun.mist","de.lex.mist"
"de.noun.mitgefuehl","de.lex.mitgefuehl"
"de.noun.mitgliedschaft","de.lex.mitgliedschaft"
"de.noun.mittag","de.lex.mittag"
"de.noun.mittagessen","de.lex.mittagessen"
"de.noun.mitte","de.lex.mitte"
"de.noun.mitternacht","de.lex.mitternacht"
"de.noun.mittwoch","de.lex.mittwoch"
"de.noun.mode","de.lex.mode"
"de.noun.modell","de.lex.modell"
"de.noun.moeglichkeit","de.lex.moeglichkeit"
"de.noun.molekuel","de.lex.molekuel"
"de.noun.moment","de.lex.moment"
"de.noun.monat","de.lex.monat"
"de.noun.mond","de.lex.mond"
"de.noun.montag","de.lex.montag"
"de.noun.morgen","de.lex.morgen.morning"
"de.noun.morgen.morning","de.lex.morgen.morning"
"de.noun.morgendaemmerung","de.lex.morgendaemmerung"
"de.noun.morgenroutine","de.lex.morgenroutine"
"de.noun.moschee","de.lex.moschee"
"de.noun.motivation","de.lex.motivation"
"de.noun.motorrad","de.lex.motorrad"
"de.noun.muecke","de.lex.muecke"
"de.noun.muelleimer","de.lex.muelleimer"
"de.noun.muenchen","de.lex.muenchen"
"de.noun.muenze","de.lex.muenze"
"de.noun.muetze.cap","de.lex.muetze.cap"
"de.noun.muetze.hat","de.lex.muetze.hat"
"de.noun.muetze.the-cap","de.lex.muetze.cap"
"de.noun.mund","de.lex.mund"
"de.noun.museum","de.lex.museum"
"de.noun.musik","de.lex.musik"
"de.noun.musiker","de.lex.musiker"
"de.noun.muskel","de.lex.muskel"
"de.noun.mut","de.lex.mut"
"de.noun.mutter","de.lex.mutter"
"de.noun.muttersprache","de.lex.muttersprache"
"de.noun.nachbar.neighbor","de.lex.nachbar.neighbor"
"de.noun.nachbar.neighbor-m","de.lex.nachbar.neighbor"
"de.noun.nachbar.neighbour","de.lex.nachbar.neighbour"
"de.noun.nachbarin","de.lex.nachbarin"
"de.noun.nachbarschaft","de.lex.nachbarschaft"
"de.noun.nachmittag","de.lex.nachmittag"
"de.noun.nachricht","de.lex.nachricht"
"de.noun.nacht","de.lex.nacht"
"de.noun.nacht.night","de.lex.nacht"
"de.noun.nacht.the-night","de.lex.nacht"
"de.noun.nadel","de.lex.nadel"
"de.noun.nagel","de.lex.nagel"
"de.noun.nagel.nail","de.lex.nagel"
"de.noun.nagel.nail-finger-and-metal","de.lex.nagel"
"de.noun.nagel.nail-hardware","de.lex.nagel"
"de.noun.name","de.lex.name"
"de.noun.name.name","de.lex.name"
"de.noun.name.the-name","de.lex.name"
"de.noun.narbe","de.lex.narbe"
"de.noun.nase","de.lex.nase"
"de.noun.natel","de.lex.natel"
"de.noun.nation","de.lex.nation"
"de.noun.nationalitaet","de.lex.nationalitaet"
"de.noun.natuerlich","de.lex.natuerlich"
"de.noun.natuerlich.of-course","de.lex.natuerlich"
"de.noun.natuerlich.of-course-2","de.lex.natuerlich"
"de.noun.natur","de.lex.natur"
"de.noun.naturschutzgebiet","de.lex.naturschutzgebiet"
"de.noun.nebel","de.lex.nebel"
"de.noun.neffe","de.lex.neffe"
"de.noun.nest","de.lex.nest"
"de.noun.netz","de.lex.netz"
"de.noun.netzwerk","de.lex.netzwerk"
"de.noun.nichte","de.lex.nichte"
"de.noun.niere","de.lex.niere"
"de.noun.nilpferd","de.lex.nilpferd"
"de.noun.niveau","de.lex.niveau"
"de.noun.niveau.level","de.lex.niveau"
"de.noun.niveau.the-level","de.lex.niveau"
"de.noun.norden","de.lex.norden"
"de.noun.nostalgie","de.lex.nostalgie"
"de.noun.notausgang","de.lex.notausgang"
"de.noun.note","de.lex.note"
"de.noun.notfall","de.lex.notfall"
"de.noun.notizbuch","de.lex.notizbuch"
"de.noun.november","de.lex.november"
"de.noun.nudel","de.lex.nudel"
"de.noun.nudeln","de.lex.nudeln"
"de.noun.nummer.number","de.lex.nummer.number"
"de.noun.nummer.number-of-a-house","de.lex.nummer.number-of-a-house"
"de.noun.nummer.number-of-a-house-phone","de.lex.nummer.number-of-a-house"
"de.noun.nummer.the-number","de.lex.nummer.number"
"de.noun.nuss","de.lex.nuss"
"de.noun.oberflaeche","de.lex.oberflaeche"
"de.noun.ochse","de.lex.ochse"
"de.noun.oekosystem","de.lex.oekosystem"
"de.noun.oel","de.lex.oel"
"de.noun.oesterreich","de.lex.oesterreich"
"de.noun.ofen","de.lex.ofen"
"de.noun.ohr","de.lex.ohr"
"de.noun.ohrring","de.lex.ohrring"
"de.noun.oktober","de.lex.oktober"
"de.noun.oldtimer","de.lex.oldtimer"
"de.noun.onkel","de.lex.onkel"
"de.noun.oper","de.lex.oper"
"de.noun.operation","de.lex.operation"
"de.noun.orange","de.lex.orange"
"de.noun.ordner","de.lex.ordner"
"de.noun.organisation","de.lex.organisation"
"de.noun.ort","de.lex.ort"
"de.noun.ortszeit","de.lex.ortszeit"
"de.noun.osterei","de.lex.osterei"
"de.noun.ostern","de.lex.ostern"
"de.noun.ozean","de.lex.ozean"
"de.noun.pandemie","de.lex.pandemie"
"de.noun.papagei","de.lex.papagei"
"de.noun.papier","de.lex.papier"
"de.noun.parameter","de.lex.parameter"
"de.noun.park","de.lex.park"
"de.noun.parkplatz","de.lex.parkplatz"
"de.noun.parlament","de.lex.parlament"
"de.noun.partner","de.lex.partner"
"de.noun.party","de.lex.party"
"de.noun.passwort","de.lex.passwort"
"de.noun.person","de.lex.person"
"de.noun.personal","de.lex.personal"
"de.noun.personalausweis","de.lex.personalausweis"
"de.noun.pfad","de.lex.pfad"
"de.noun.pfanne","de.lex.pfanne"
"de.noun.pfeffer","de.lex.pfeffer"
"de.noun.pfeffer.pepper","de.lex.pfeffer"
"de.noun.pfeffer.pepper-spice","de.lex.pfeffer"
"de.noun.pferd","de.lex.pferd"
"de.noun.pfirsich","de.lex.pfirsich"
"de.noun.pflanze","de.lex.pflanze"
"de.noun.pflaume","de.lex.pflaume"
"de.noun.pfund","de.lex.pfund"
"de.noun.photosynthese","de.lex.photosynthese"
"de.noun.physik","de.lex.physik"
"de.noun.pilot","de.lex.pilot"
"de.noun.pilz","de.lex.pilz"
"de.noun.pinguin","de.lex.pinguin"
"de.noun.plagiat","de.lex.plagiat"
"de.noun.plan","de.lex.plan"
"de.noun.plastik","de.lex.plastik"
"de.noun.platz","de.lex.platz"
"de.noun.platz.square-in-a-town","de.lex.platz"
"de.noun.platz.square-place","de.lex.platz"
"de.noun.plural","de.lex.plural"
"de.noun.podcast","de.lex.podcast"
"de.noun.pokal","de.lex.pokal"
"de.noun.politik","de.lex.politik"
"de.noun.politiker","de.lex.politiker"
"de.noun.polizei","de.lex.polizei"
"de.noun.polizeiwache","de.lex.polizeiwache"
"de.noun.polizist","de.lex.polizist"
"de.noun.position","de.lex.position"
"de.noun.postamt","de.lex.postamt"
"de.noun.postfach","de.lex.postfach"
"de.noun.praesentation","de.lex.praesentation"
"de.noun.praeservativ","de.lex.praeservativ"
"de.noun.praxis","de.lex.praxis"
"de.noun.preis","de.lex.preis"
"de.noun.preisliste","de.lex.preisliste"
"de.noun.preisschild","de.lex.preisschild"
"de.noun.priester","de.lex.priester"
"de.noun.prinzip","de.lex.prinzip"
"de.noun.problem","de.lex.problem"
"de.noun.produkt","de.lex.produkt"
"de.noun.professor","de.lex.professor"
"de.noun.profilbild","de.lex.profilbild"
"de.noun.programm","de.lex.programm"
"de.noun.programmierer","de.lex.programmierer"
"de.noun.programmiersprache","de.lex.programmiersprache"
"de.noun.projekt","de.lex.projekt"
"de.noun.prospekt","de.lex.prospekt"
"de.noun.prost","de.lex.prost"
"de.noun.protest","de.lex.protest"
"de.noun.provision","de.lex.provision"
"de.noun.prozess","de.lex.prozess"
"de.noun.prozess.process","de.lex.prozess"
"de.noun.prozess.the-process","de.lex.prozess"
"de.noun.pruefung","de.lex.pruefung"
"de.noun.psychologe","de.lex.psychologe"
"de.noun.pullover","de.lex.pullover"
"de.noun.punkt","de.lex.punkt"
"de.noun.punkt.point","de.lex.punkt"
"de.noun.punkt.the-point","de.lex.punkt"
"de.noun.punktestand","de.lex.punktestand"
"de.noun.quadrat","de.lex.quadrat"
"de.noun.qualitaet","de.lex.qualitaet"
"de.noun.quark","de.lex.quark"
"de.noun.quittung","de.lex.quittung"
"de.noun.rabatt","de.lex.rabatt"
"de.noun.rabe","de.lex.rabe"
"de.noun.rad","de.lex.rad"
"de.noun.radfahren","de.lex.radfahren"
"de.noun.radfahren.cycling","de.lex.radfahren"
"de.noun.radio","de.lex.radio"
"de.noun.raeuber","de.lex.raeuber"
"de.noun.raeumungsverkauf","de.lex.raeumungsverkauf"
"de.noun.rand","de.lex.rand"
"de.noun.rat","de.lex.rat"
"de.noun.rat.advice","de.lex.rat"
"de.noun.rat.advice-council","de.lex.rat"
"de.noun.rat.advice-council-2","de.lex.rat"
